628, 0.3607, 229.1
629, 0.3607, 229.4
630, 0.3607, 229.8
631, 0.3607, 230.1
632, 0.3607, 230.5
633, 0.3607, 230.8
634, 0.3607, 231.2
635, 0.3607, 231.5
636, 0.3607, 231.9
637, 0.3607, 232.3
638, 0.3607, 232.6
639, 0.3608, 233.0
640, 0.3608, 233.3
641, 0.3608, 233.7
642, 0.3608, 234.0
643, 0.3608, 234.4
644, 0.3608, 234.7
645, 0.3608, 235.1
646, 0.3608, 235.4
647, 0.3608, 235.8
648, 0.3608, 236.1
649, 0.3608, 236.5
650, 0.3608, 236.8
651, 0.3608, 237.2
652, 0.3608, 237.5
653, 0.3609, 237.9
654, 0.3609, 238.2
655, 0.3609, 238.6
656, 0.3609, 238.9
657, 0.3609, 239.3
658, 0.3609, 239.6
659, 0.3609, 240.0
660, 0.3609, 240.3
661, 0.3609, 240.7
662, 0.3609, 241.1
663, 0.3609, 241.4
664, 0.3609, 241.8
665, 0.3609, 242.1
666, 0.3609, 242.5
667, 0.3610, 242.8
668, 0.3610, 243.2
669, 0.3610, 243.5
670, 0.3610, 243.9
671, 0.3610, 244.2
672, 0.3610, 244.6
673, 0.3610, 244.9
674, 0.3610, 245.3
675, 0.3610, 245.6
676, 0.3610, 246.0
677, 0.3610, 246.3
678, 0.3610, 246.7
679, 0.3610, 247.0
680, 0.3610, 247.4
681, 0.3610, 247.7
682, 0.3611, 248.1
683, 0.3611, 248.4
684, 0.3611, 248.8
685, 0.3611, 249.1
686, 0.3611, 249.5
687, 0.3611, 249.8
688, 0.3611, 250.2
689, 0.3611, 250.5
690, 0.3611, 250.9
691, 0.3611, 251.3
692, 0.3611, 251.6
693, 0.3611, 252.0
694, 0.3611, 252.3
695, 0.3611, 252.7
696, 0.3611, 253.0
697, 0.3611, 253.4
698, 0.3611, 253.7
699, 0.3611, 254.1
700, 0.3611, 254.4
701, 0.3611, 254.8
702, 0.3611, 255.1
703, 0.3611, 255.5
704, 0.3611, 255.8
705, 0.3611, 256.2
706, 0.3611, 256.5
707, 0.3611, 256.9
708, 0.3611, 257.2
709, 0.3611, 257.6
710, 0.3611, 257.9
711, 0.3611, 258.3
712, 0.3611, 258.6
713, 0.3611, 259.0
714, 0.3612, 259.4
715, 0.3612, 259.7
716, 0.3612, 260.0
717, 0.3612, 260.4
718, 0.3612, 260.7
719, 0.3612, 261.1
720, 0.3612, 261.5
721, 0.3612, 261.8
722, 0.3612, 262.2
723, 0.3612, 262.5
724, 0.3612, 262.9
725, 0.3612, 263.2
726, 0.3612, 263.6
727, 0.3612, 263.9
728, 0.3612, 264.3
729, 0.3612, 264.6
730, 0.3612, 265.0
731, 0.3613, 265.3
732, 0.3613, 265.7
733, 0.3613, 266.0
734, 0.3613, 266.4
735, 0.3613, 266.7
736, 0.3613, 267.1
737, 0.3613, 267.4
738, 0.3613, 267.8
739, 0.3613, 268.1
740, 0.3613, 268.5
741, 0.3613, 268.8
742, 0.3613, 269.2
743, 0.3613, 269.5
744, 0.3613, 269.9
745, 0.3613, 270.3
746, 0.3613, 270.6
747, 0.3613, 271.0
748, 0.3613, 271.3
749, 0.3614, 271.7
750, 0.3614, 272.0
751, 0.3614, 272.4
752, 0.3614, 272.7
753, 0.3614, 273.1
754, 0.3614, 273.4
755, 0.3614, 273.8
756, 0.3614, 274.1
757, 0.3614, 274.5
758, 0.3614, 274.8
759, 0.3614, 275.2
760, 0.3614, 275.5
761, 0.3614, 275.9
762, 0.3614, 276.2
763, 0.3614, 276.6
764, 0.3614, 276.9
765, 0.3614, 277.3
766, 0.3614, 277.6
767, 0.3615, 278.0
768, 0.3615, 278.3
769, 0.3615, 278.7
770, 0.3615, 279.0
771, 0.3615, 279.4
772, 0.3615, 279.7
773, 0.3615, 280.1
774, 0.3615, 280.4
775, 0.3615, 280.8
776, 0.3615, 281.1
777, 0.3615, 281.5
778, 0.3615, 281.9
779, 0.3615, 282.2
780, 0.3615, 282.6
781, 0.3615, 282.9
782, 0.3615, 283.3
783, 0.3615, 283.6
784, 0.3615, 284.0
785, 0.3615, 284.3
786, 0.3615, 284.7
787, 0.3616, 285.0
788, 0.3616, 285.4
789, 0.3616, 285.7
790, 0.3616, 286.1
791, 0.3616, 286.4
792, 0.3616, 286.8
793, 0.3616, 287.1
794, 0.3616, 287.5
795, 0.3616, 287.8
796, 0.3616, 288.2
797, 0.3616, 288.5
798, 0.3616, 288.9
799, 0.3616, 289.2
800, 0.3616, 289.6
801, 0.3616, 289.9
802, 0.3616, 290.3
803, 0.3616, 290.6
804, 0.3616, 291.0
805, 0.3616, 291.4
806, 0.3616, 291.7
807, 0.3617, 292.1
808, 0.3617, 292.4
809, 0.3617, 292.8
810, 0.3617, 293.1
811, 0.3617, 293.4
812, 0.3617, 293.8
813, 0.3617, 294.1
814, 0.3617, 294.5
815, 0.3617, 294.9
816, 0.3617, 295.2
817, 0.3617, 295.6
818, 0.3617, 295.9
819, 0.3617, 296.3
820, 0.3617, 296.6
821, 0.3617, 297.0
822, 0.3617, 297.3
823, 0.3617, 297.7
824, 0.3617, 298.0
825, 0.3617, 298.4
826, 0.3617, 298.7
827, 0.3617, 299.1
828, 0.3618, 299.4
829, 0.3618, 299.8
830, 0.3618, 300.1
831, 0.3618, 300.5
832, 0.3618, 300.8
833, 0.3618, 301.2
834, 0.3618, 301.5
835, 0.3618, 301.9
836, 0.3618, 302.2
837, 0.3618, 302.6
838, 0.3618, 302.9
839, 0.3618, 303.3
840, 0.3618, 303.6
841, 0.3618, 304.0
842, 0.3618, 304.3
843, 0.3618, 304.7
844, 0.3618, 305.1
845, 0.3618, 305.4
846, 0.3618, 305.8
847, 0.3618, 306.1
848, 0.3618, 306.5
849, 0.3618, 306.8
850, 0.3619, 307.2

