50, 28.3
51, 28.7
52, 29.0
53, 29.4
54, 29.8
55, 30.2
56, 30.6
57, 31.0
58, 31.4
59, 31.7
60, 32.1
61, 32.5
62, 32.9
63, 33.2
64, 33.6
65, 34.0
66, 34.4
67, 34.7
68, 35.1
69, 35.5
70, 35.8
71, 36.2
72, 36.6
73, 36.9
74, 37.3
75, 37.7
76, 38.0
77, 38.4
78, 38.7
79, 39.1
80, 39.5
81, 39.8
82, 40.2
83, 40.5
84, 40.9
85, 41.2
86, 41.6
87, 41.9
88, 42.3
89, 42.6
90, 43.0
91, 43.3
92, 43.7
93, 44.0
94, 44.4
95, 44.7
96, 45.1
97, 45.4
98, 45.8
99, 46.1
100, 46.5
101, 46.8
102, 47.2
103, 47.5
104, 47.8
105, 48.2
106, 48.5
107, 48.9
108, 49.2
109, 49.5
110, 49.9
111, 50.2
112, 50.6
113, 50.9
114, 51.2
115, 51.6
116, 51.9
117, 52.3
118, 52.6
119, 52.9
120, 53.3
121, 53.6
122, 53.9
123, 54.3
124, 54.6
125, 54.9
126, 55.3
127, 55.6
128, 55.9
129, 56.3
130, 56.6
131, 56.9
132, 57.3
133, 57.6
134, 57.9
135, 58.3
136, 58.6
137, 58.9
138, 59.3
139, 59.6
140, 59.9
141, 60.2
142, 60.6
143, 60.9
144, 61.2
145, 61.6
146, 61.9
147, 62.2
148, 62.6
149, 62.9
150, 63.2
151, 63.5
152, 63.8
153, 64.2
154, 64.5
155, 64.8
156, 65.2
157, 65.5
158, 65.8
159, 66.1
160, 66.5
161, 66.8
162, 67.1
163, 67.4
164, 67.8
165, 68.1
166, 68.4
167, 68.7
168, 69.0
169, 69.4
170, 69.7
171, 70.0
172, 70.3
173, 70.7
174, 71.0
175, 71.3
176, 71.6
177, 72.0
178, 72.3
179, 72.6
180, 72.9
181, 73.2
182, 73.6
183, 73.9
184, 74.2
185, 74.5
186, 74.8
187, 75.2
188, 75.5
189, 75.8
190, 76.1
191, 76.4
192, 76.8
193, 77.1
194, 77.4
195, 77.7
196, 78.0
197, 78.4
198, 78.7
199, 79.0
200, 79.3
201, 79.6
202, 79.9
203, 80.3
204, 80.6
205, 80.9
206, 81.2
207, 81.5
208, 81.9
209, 82.2
210, 82.5
211, 82.8
212, 83.1
213, 83.4
214, 83.8
215, 84.1
216, 84.4
217, 84.7
218, 85.0
219, 85.3
220, 85.7
221, 86.0
222, 86.3
223, 86.6
224, 87.0
225, 87.3
226, 87.6
227, 87.9
228, 88.2
229, 88.5
230, 88.8
231, 89.1
232, 89.4
233, 89.8
234, 90.1
235, 90.4
236, 90.7
237, 91.0
238, 91.3
239, 91.6
240, 92.0
241, 92.3
242, 92.6
243, 92.9
244, 93.3
245, 93.6
246, 93.9
247, 94.2
248, 94.5
249, 94.8
250, 95.1
251, 95.4
252, 95.7
253, 96.0
254, 96.3
255, 96.7
256, 97.0
257, 97.3
258, 97.6
259, 97.9
260, 98.2
261, 98.5
262, 98.8
263, 99.2
264, 99.5
265, 99.8
266, 100.1
267, 100.5
268, 100.8
269, 101.1
270, 101.4
271, 101.7
272, 102.0
273, 102.3
274, 102.6
275, 102.9
276, 103.2
277, 103.5
278, 103.8
279, 104.1
280, 104.5
281, 104.8
282, 105.1
283, 105.4
284, 105.7
285, 106.0
286, 106.3
287, 106.6
288, 106.9
289, 107.3
290, 107.6
291, 107.9
292, 108.2
293, 108.5
294, 108.9
295, 109.2
296, 109.5
297, 109.8
298, 110.1
299, 110.4
300, 110.7
301, 111.0
302, 111.3
303, 111.6
304, 111.9
305, 112.2
306, 112.5
307, 112.8
308, 113.1
309, 113.4
310, 113.8
311, 114.1
312, 114.4
313, 114.7
314, 115.0
315, 115.3
316, 115.6
317, 115.9
318, 116.2
319, 116.5
320, 116.8
321, 117.2
322, 117.5
323, 117.8
324, 118.1
325, 118.4
326, 118.7
327, 119.0
328, 119.4
329, 119.7
330, 120.0
331, 120.3
332, 120.6
333, 120.9
334, 121.2
335, 121.5
336, 121.8
337, 122.1
338, 122.4
339, 122.7
340, 123.0
341, 123.3
342, 123.6
343, 123.9
344, 124.2
345, 124.5
346, 124.9
347, 125.2
348, 125.5
349, 125.8
350, 126.1
351, 126.4
352, 126.7
353, 127.0
354, 127.3
355, 127.6
356, 127.9
357, 128.2
358, 128.5
359, 128.8
360, 129.2
361, 129.5
362, 129.8
363, 130.1
364, 130.4
365, 130.7
366, 131.0
367, 131.3
368, 131.6
369, 131.9
370, 132.2
371, 132.5
372, 132.8
373, 133.1
374, 133.4
375, 133.7
376, 134.1
377, 134.4
378, 134.7
379, 135.0
380, 135.3
381, 135.6
382, 135.9
383, 136.2
384, 136.5
385, 136.8
386, 137.1
387, 137.4
388, 137.7
389, 138.0
390, 138.3
391, 138.6
392, 138.9
393, 139.3
394, 139.6
395, 139.9
396, 140.2
397, 140.5
398, 140.8
399, 141.1
400, 141.4
401, 141.7
402, 142.0
403, 142.3
404, 142.6
405, 142.9
406, 143.2
407, 143.5
408, 143.8
409, 144.1
410, 144.4
411, 144.8
412, 145.1
413, 145.4
414, 145.7
415, 146.0
416, 146.3
417, 146.6
418, 146.9
419, 147.2
420, 147.5
421, 147.8
422, 148.1
423, 148.4
424, 148.7
425, 149.0
426, 149.3
427, 149.6
428, 149.9
429, 150.2
430, 150.5
431, 150.8
432, 151.2
433, 151.5
434, 151.8
435, 152.1
436, 152.4
437, 152.7
438, 153.0
439, 153.3
440, 153.6
441, 153.9
442, 154.2
443, 154.5
444, 154.8
445, 155.1
446, 155.4
447, 155.7
448, 156.0
449, 156.3
450, 156.6
451, 156.9
452, 157.2
453, 157.5
454, 157.8
455, 158.1
456, 158.4
457, 158.8
458, 159.1
459, 159.4
460, 159.7
461, 160.0
462, 160.3
463, 160.6
464, 160.9
465, 161.2
466, 161.5
467, 161.8
468, 162.1
469, 162.4
470, 162.7
471, 163.0
472, 163.3
473, 163.6
474, 163.9
475, 164.2
476, 164.5
477, 164.8
478, 165.1
479, 165.4
480, 165.7
481, 166.0
482, 166.3
483, 166.6
484, 166.9
485, 167.2
486, 167.6
487, 167.9
488, 168.2
489, 168.5
490, 168.8
491, 169.1
492, 169.4
493, 169.7
494, 170.0
495, 170.3
496, 170.6
497, 170.9
498, 171.2
499, 171.5
500, 171.8
501, 172.1
502, 172.4
503, 172.7
504, 173.0
505, 173.3
506, 173.6
507, 173.9
508, 174.2
509, 174.5
510, 174.8
511, 175.1
512, 175.4
513, 175.7
514, 176.0
515, 176.3
516, 176.6
517, 176.9
518, 177.2
519, 177.5
520, 177.8
521, 178.1
522, 178.4
523, 178.7
524, 179.0
525, 179.4
526, 179.7
527, 180.0
528, 180.3
529, 180.6
530, 180.9
531, 181.2
532, 181.5
533, 181.8
534, 182.1
535, 182.4
536, 182.7
537, 183.0
538, 183.3
539, 183.6
540, 183.9
541, 184.2
542, 184.5
543, 184.8
544, 185.1
545, 185.4
546, 185.7
547, 186.0
548, 186.3
549, 186.6
550, 186.9
551, 187.2
552, 187.5
553, 187.8
554, 188.1
555, 188.4
556, 188.7
557, 189.0
558, 189.3
559, 189.6
560, 189.9
561, 190.2
562, 190.5
563, 190.8
564, 191.1
565, 191.4
566, 191.7
567, 192.0
568, 192.3
569, 192.6
570, 192.9
571, 193.2
572, 193.5
573, 193.8
574, 194.1
575, 194.4
576, 194.7
577, 195.0
578, 195.3
579, 195.6
580, 196.0
581, 196.3
582, 196.6
583, 196.9
584, 197.2
585, 197.5
586, 197.8
587, 198.1
588, 198.4
589, 198.7
590, 199.0
591, 199.3
592, 199.6
593, 199.9
594, 200.2
595, 200.5
596, 200.8
597, 201.1
598, 201.4
599, 201.7
600, 202.0
601, 202.3
602, 202.6
603, 202.9
604, 203.2
605, 203.5
606, 203.8
607, 204.1
608, 204.4
609, 204.7
610, 205.0
611, 205.3
612, 205.6
613, 205.9
614, 206.2
615, 206.5
616, 206.8
617, 207.1
618, 207.4
619, 207.7
620, 208.0
621, 208.3
622, 208.6
623, 208.9
624, 209.2
625, 209.5
626, 209.8
627, 210.1
628, 210.4
629, 210.7
630, 211.0
631, 211.3
632, 211.6
633, 211.9
634, 212.2
635, 212.5
636, 212.8
637, 213.1
638, 213.4
639, 213.7
640, 214.0
641, 214.3
642, 214.6
643, 214.9
644, 215.2
645, 215.5
646, 215.8
647, 216.1
648, 216.4
649, 216.7
650, 217.0
651, 217.3
652, 217.6
653, 217.9
654, 218.2
655, 218.5
656, 218.8
657, 219.1
658, 219.4
659, 219.8
660, 220.1
661, 220.4
662, 220.7
663, 221.0
664, 221.3
665, 221.6
666, 221.9
667, 222.2
668, 222.5
669, 222.8
670, 223.1
671, 223.4
672, 223.7
673, 224.0
674, 224.3
675, 224.6
676, 224.9
677, 225.2
678, 225.5
679, 225.8
680, 226.1
681, 226.4
682, 226.7
683, 227.0
684, 227.3
685, 227.6
686, 227.9
687, 228.2
688, 228.5
689, 228.8
690, 229.1
691, 229.4
692, 229.7
693, 230.0
694, 230.3
695, 230.6
696, 230.8
697, 231.1
698, 231.4
699, 231.7
700, 232.0
701, 232.3
702, 232.6
703, 232.9
704, 233.2
705, 233.5
706, 233.8
707, 234.1
708, 234.4
709, 234.7
710, 235.0
711, 235.3
712, 235.6
713, 235.9
714, 236.2
715, 236.5
716, 236.8
717, 237.1
718, 237.4
719, 237.7
720, 238.0
721, 238.3
722, 238.6
723, 238.9
724, 239.2
725, 239.5
726, 239.8
727, 240.1
728, 240.4
729, 240.7
730, 241.0
731, 241.3
732, 241.6
733, 241.9
734, 242.2
735, 242.5
736, 242.8
737, 243.1
738, 243.4
739, 243.7
740, 244.0
741, 244.3
742, 244.6
743, 244.9
744, 245.2
745, 245.5
746, 245.8
747, 246.1
748, 246.4
749, 246.7
750, 247.0
751, 247.3
752, 247.6
753, 247.9
754, 248.2
755, 248.5
756, 248.8
757, 249.1
758, 249.4
759, 249.7
760, 250.0
761, 250.3
762, 250.6
763, 250.9
764, 251.2
765, 251.5
766, 251.8
767, 252.1
768, 252.4
769, 252.8
770, 253.1
771, 253.4
772, 253.7
773, 254.0
774, 254.3
775, 254.6
776, 254.9
777, 255.2
778, 255.5
779, 255.8
780, 256.1
781, 256.4
782, 256.7
783, 257.0
784, 257.3
785, 257.6
786, 257.9
787, 258.2
788, 258.5
789, 258.8
790, 259.1
791, 259.4
792, 259.7
793, 260.0
794, 260.2
795, 260.5
796, 260.8
797, 261.1
798, 261.4
799, 261.7
800, 262.0
801, 262.3
802, 262.6
803, 262.9
804, 263.2
805, 263.5
806, 263.8
807, 264.1
808, 264.4
809, 264.7
810, 265.0
811, 265.3
812, 265.6
813, 265.9
814, 266.2
815, 266.5
816, 266.8
817, 267.1
818, 267.4
819, 267.7
820, 268.0
821, 268.2
822, 268.5
823, 268.8
824, 269.1
825, 269.4
826, 269.7
827, 270.0
828, 270.3
829, 270.6
830, 270.9
831, 271.2
832, 271.5
833, 271.8
834, 272.1
835, 272.4
836, 272.7
837, 273.0
838, 273.3
839, 273.6
840, 273.9
841, 274.2
842, 274.5
843, 274.8
844, 275.1
845, 275.4
846, 275.7
847, 276.0
848, 276.3
849, 276.6
850, 276.9
851, 277.2
852, 277.5
853, 277.8
854, 278.1
855, 278.4
856, 278.7
857, 279.0
858, 279.3
859, 279.6
860, 279.9
861, 280.2
862, 280.5
863, 280.8
864, 281.1
865, 281.4
866, 281.7
867, 281.9
868, 282.2
869, 282.5
870, 282.8
871, 283.2
872, 283.5
873, 283.8
874, 284.0
875, 284.3
876, 284.6
877, 284.9
878, 285.2
879, 285.5
880, 285.8
881, 286.1
882, 286.4
883, 286.7
884, 287.0
885, 287.3
886, 287.6
887, 287.9
888, 288.2
889, 288.5
890, 288.8
891, 289.1
892, 289.4
893, 289.7
894, 290.0
895, 290.3
896, 290.6
897, 290.9
898, 291.2
899, 291.5
900, 291.8
901, 292.1
902, 292.4
903, 292.7
904, 293.0
905, 293.3
906, 293.6
907, 293.9
908, 294.2
909, 294.5
910, 294.8
911, 295.3
912, 295.6
913, 295.9
914, 296.2
915, 296.4
916, 296.7
917, 297.0
918, 297.3
919, 297.6
920, 297.9
921, 298.2
922, 298.5
923, 298.8
924, 299.1
925, 299.4
926, 299.7
927, 300.0
928, 300.3
929, 300.6
930, 300.9
931, 301.2
932, 301.5
933, 301.8
934, 302.1
935, 302.4
936, 302.7
937, 303.0
938, 303.3
939, 303.5
940, 303.8
941, 304.1
942, 304.4
943, 304.7
944, 305.0
945, 305.3
946, 305.6
947, 305.9
948, 306.2
949, 306.5
950, 306.8
951, 307.1
952, 307.4
953, 307.7
954, 308.0
955, 308.3
956, 308.6
957, 308.9
958, 309.2
959, 309.5
960, 309.8
961, 310.1
962, 310.3
963, 310.6
964, 310.9
965, 311.2
966, 311.5
967, 311.8
968, 312.1
969, 312.4
970, 312.7
971, 313.0
972, 313.3
973, 313.6
974, 313.9
975, 314.2
976, 314.5
977, 314.8
978, 315.1
979, 315.4
980, 315.7
981, 316.0
982, 316.3
983, 316.6
984, 316.8
985, 317.1
986, 317.4
987, 317.7
988, 318.0
989, 318.3
990, 318.6
991, 318.9
992, 319.2
993, 319.5
994, 319.8
995, 320.1
996, 320.4
997, 320.7
998, 321.0
999, 321.3
1000, 321.6
1001, 321.9
1002, 322.2
1003, 322.5
1004, 322.8
1005, 323.1
1006, 323.4
1007, 323.7
1008, 324.0
1009, 324.3
1010, 324.6
1011, 324.9
1012, 325.2
1013, 325.5
1014, 325.8
1015, 326.0
1016, 326.3
1017, 326.6
1018, 326.9
1019, 327.2
1020, 327.5
1021, 327.8
1022, 328.1
1023, 328.4
1024, 328.7
1025, 329.0
1026, 329.3
1027, 329.6
1028, 329.9
1029, 330.2
1030, 330.5
1031, 330.8
1032, 331.1
1033, 331.4
1034, 331.7
1035, 332.0
1036, 332.3
1037, 332.6
1038, 332.9
1039, 333.2
1040, 333.5
1041, 333.8
1042, 334.1
1043, 334.4
1044, 334.7
1045, 335.0
1046, 335.3
1047, 335.6
1048, 335.9
