197, 0.5000, 0.5000, 64.6
198, 0.5000, 0.5000, 64.9
199, 0.5000, 0.5000, 65.2
200, 0.5000, 0.5000, 65.5
201, 0.5000, 0.5000, 65.8
202, 0.5000, 0.5000, 66.1
203, 0.5000, 0.5000, 66.4
204, 0.5000, 0.5000, 66.7
205, 0.5000, 0.5000, 67.0
206, 0.5000, 0.5000, 67.3
207, 0.5000, 0.5000, 67.6
208, 0.5000, 0.5000, 67.9
209, 0.5000, 0.5000, 68.2
210, 0.5000, 0.5000, 68.5
211, 0.5000, 0.5000, 68.8
212, 0.5000, 0.5000, 69.1
213, 0.5000, 0.5000, 69.4
214, 0.5000, 0.5000, 69.7
215, 0.5000, 0.5000, 70.0
216, 0.5000, 0.5000, 70.3
217, 0.5000, 0.5000, 70.6
218, 0.5000, 0.5000, 70.9
219, 0.5000, 0.5000, 71.2
220, 0.5000, 0.5000, 71.5
221, 0.5000, 0.5000, 71.8
222, 0.5000, 0.5000, 72.1
223, 0.5000, 0.5000, 72.4
224, 0.5000, 0.5000, 72.7
225, 0.5000, 0.5000, 73.0
226, 0.5000, 0.5000, 73.3
227, 0.5000, 0.5000, 73.6
228, 0.5000, 0.5000, 73.9
229, 0.5000, 0.5000, 74.2
230, 0.5000, 0.5000, 74.5
231, 0.5000, 0.5000, 74.8
232, 0.5000, 0.5000, 75.1
233, 0.5000, 0.5000, 75.4
234, 0.5000, 0.5000, 75.7
235, 0.5000, 0.5000, 76.0
236, 0.5000, 0.5000, 76.3
237, 0.5000, 0.5000, 76.5
238, 0.5000, 0.5000, 76.8
239, 0.5000, 0.5000, 77.1
240, 0.5000, 0.5000, 77.4
241, 0.5000, 0.5000, 77.7
242, 0.5000, 0.5000, 78.0
243, 0.5000, 0.5000, 78.3
244, 0.5000, 0.5000, 78.6
245, 0.5000, 0.5000, 78.9
246, 0.5000, 0.5000, 79.2
247, 0.5000, 0.5000, 79.5
248, 0.5000, 0.5000, 79.8
249, 0.5000, 0.5000, 80.1
250, 0.5000, 0.5000, 80.4
251, 0.5000, 0.5000, 80.7
252, 0.5000, 0.5000, 81.0
253, 0.5000, 0.5000, 81.3
254, 0.5000, 0.5000, 81.6
255, 0.5000, 0.5000, 81.9
256, 0.5000, 0.5000, 82.2
257, 0.5000, 0.5000, 82.5
258, 0.5000, 0.5000, 82.8
259, 0.5000, 0.5000, 83.1
260, 0.5000, 0.5000, 83.4
261, 0.5000, 0.5000, 83.7
262, 0.5000, 0.5000, 84.0
263, 0.5000, 0.5000, 84.3
264, 0.5000, 0.5000, 84.6
265, 0.5000, 0.5000, 84.9
266, 0.5000, 0.5000, 85.2
267, 0.5000, 0.5000, 85.5
268, 0.5000, 0.5000, 85.8
269, 0.5000, 0.5000, 86.1
270, 0.5000, 0.5000, 86.4
271, 0.5000, 0.5000, 86.7
272, 0.5000, 0.5000, 87.0
273, 0.5000, 0.5000, 87.3
274, 0.5000, 0.5000, 87.6
275, 0.5000, 0.5000, 87.9
276, 0.5000, 0.5000, 88.2
277, 0.5000, 0.5000, 88.5
278, 0.5000, 0.5000, 88.8
279, 0.5000, 0.5000, 89.1
280, 0.5000, 0.5000, 89.4
281, 0.5000, 0.5000, 89.7
282, 0.5000, 0.5000, 90.0
283, 0.5000, 0.5000, 90.2
284, 0.5000, 0.5000, 90.5
285, 0.5000, 0.5000, 90.8
286, 0.5000, 0.5000, 91.1
287, 0.5000, 0.5000, 91.4
288, 0.5000, 0.5000, 91.7
289, 0.5000, 0.5000, 92.0
290, 0.5000, 0.5000, 92.3
291, 0.5000, 0.5000, 92.6
292, 0.5000, 0.5000, 92.9
293, 0.5000, 0.5000, 93.2
294, 0.5000, 0.5000, 93.5
295, 0.5000, 0.5000, 93.8
296, 0.5000, 0.5000, 94.1
297, 0.5000, 0.5000, 94.4
298, 0.5000, 0.5000, 94.7
299, 0.5000, 0.5000, 95.0
300, 0.5000, 0.5000, 95.3
301, 0.5000, 0.5000, 95.6
302, 0.5000, 0.5000, 95.9
303, 0.5000, 0.5000, 96.2
304, 0.5000, 0.5000, 96.5
305, 0.5000, 0.5000, 96.8
306, 0.5000, 0.5000, 97.1
307, 0.5000, 0.5000, 97.4
308, 0.5000, 0.5000, 97.7
309, 0.5000, 0.5000, 98.0
310, 0.5000, 0.5000, 98.3
311, 0.5000, 0.5000, 98.6
312, 0.5000, 0.5000, 98.9
313, 0.5000, 0.5000, 99.2
314, 0.5000, 0.5000, 99.5
315, 0.5000, 0.5000, 99.8
316, 0.5000, 0.5000, 100.1
317, 0.5000, 0.5000, 100.4
